17,6,0.39,164.6,72.81,101.20000000000002,1,1,1.0
18,3,97.3,0.0,223.37,60.12,1,1,1.0
18,4,308.63,0.22,398.01,110.02,1,1,1.0
18,5,581.4,119.12,249.20000000000005,110.07999999999998,1,1,1.0
18,6,0.39,164.6,95.01,116.4,1,1,1.0
19,3,97.41,0.0,223.35999999999999,60.12,1,1,1.0
19,4,308.34,0.2,398.01000000000005,109.78999999999999,1,1,1.0
19,5,546.01,114.1,249.20000000000005,106.0,1,1,1.0
19,6,0.39,173.7,116.21,120.40000000000003,1,1,1.0
20,3,97.51,0.0,223.36,60.12,1,1,1.0
20,4,308.06,0.18,397.99999999999994,109.55999999999999,1,1,1.0
20,5,512.6,110.1,239.12,101.9,1,1,1.0
20,6,0.39,180.8,141.51000000000002,124.39999999999998,1,1,1.0
21,3,97.61,0.0,223.36,60.12,1,1,1.0
21,4,307.77,0.16,398.0,109.33,1,1,1.0
21,5,482.3,107.1,227.90000000000003,96.80000000000001,1,1,1.0
21,6,0.39,185.9,166.81,134.49999999999997,1,1,1.0
22,3,97.71,0.0,223.36,60.12,1,1,1.0
22,4,307.48,0.14,398.0,109.09,1,1,1.0
22,5,455.0,104.1,220.82000000000005,90.70000000000002,1,1,1.0
22,6,0.39,197.0,196.11,138.60000000000002,1,1,1.0
23,3,97.81,0.0,223.36,60.12,1,1,1.0
23,4,307.19,0.12,398.00000000000006,108.86,1,1,1.0
23,5,426.7,97.0,215.7,89.71000000000001,1,1,1.0
23,6,12.5,205.1,215.35,147.69000000000003,1,1,1.0
24,3,97.91,0.0,223.35999999999999,60.12,1,1,1.0
24,4,306.9,0.1,398.01,108.63000000000001,1,1,1.0
24,5,400.41,92.96,206.58999999999997,87.64,1,1,1.0
24,6,34.75,215.2,227.45,150.7,1,1,1.0
25,3,98.01,0.0,223.36,60.12,1,1,1.0
25,4,306.61,0.08,398.01,108.39,1,1,1.0
25,5,374.1,88.9,201.54999999999995,84.6,1,1,1.0
25,6,60.0,227.3,240.60000000000002,162.89999999999998,1,1,1.0
26,3,98.11,0.0,223.36,60.12,1,1,1.0
26,4,306.32,0.06,398.01000000000005,108.16,1,1,1.0
26,5,352.87,83.84,188.42999999999995,83.56,1,1,1.0
26,6,84.3,235.4,257.8,173.99999999999997,1,1,1.0
27,3,98.21,0.0,223.36,60.12,1,1,1.0
27,4,306.03,0.04,398.01,107.92999999999999,1,1,1.0
27,5,328.59,77.8,183.31,83.50000000000001,1,1,1.0
27,6,111.6,245.5,261.79999999999995,185.89999999999998,1,1,1.0
28,3,98.31,0.0,223.36,60.12,1,1,1.0
28,4,305.74,0.02,398.01,107.7,1,1,1.0
28,5,307.86,74.75,176.74,80.5,1,1,1.0
28,6,139.92,260.7,297.18000000000006,200.0,1,1,1.0
29,3,98.41,0.0,223.35999999999999,60.12,1,1,1.0
29,4,305.46,0.0,398.00000000000006,107.46,1,1,1.0
29,5,287.13,71.7,170.17000000000002,77.49999999999999,1,1,1.0
29,6,176.3,272.8,317.4,215.2,1,1,1.0
29,7,915.06,186.5,44.940000000000055,65.80000000000001,1,1,1.0
30,3,98.51,0.0,223.36,60.12,1,1,1.0
30,4,305.36,0.0,398.0,107.46,1,1,1.0
30,5,268.5,71.7,163.10000000000002,73.99999999999999,1,1,1.0
30,6,212.6,291.5,345.5,229.29999999999995,1,1,1.0
30,7,863.6,173.6,96.39999999999998,72.9,1,1,1.0
31,3,98.61,0.0,223.36,60.12,1,1,1.0
31,4,305.26,0.0,398.01,107.46,1,1,1.0
31,5,251.0,68.2,158.3,69.3,1,1,1.0
31,6,250.0,307.9,378.29999999999995,231.60000000000002,1,1,1.0
31,7,816.8,154.9,143.20000000000005,90.4,1,1,1.0
32,3,98.71,0.0,223.36,60.12,1,1,1.0
32,4,305.16,0.0,398.00999999999993,107.46,1,1,1.0
32,5,231.1,62.3,154.79999999999998,70.50000000000001,1,1,1.0
32,6,296.8,326.6,411.09999999999997,213.39999999999998,1,1,1.0
32,7,771.2,140.9,188.79999999999995,114.9,1,1,1.0
33,3,98.81,0.0,223.36,60.12,1,1,1.0
33,4,305.07,0.0,398.00000000000006,107.46,1,1,1.0
33,5,218.2,62.3,144.3,68.2,1,1,1.0
33,6,347.1,347.7,422.79999999999995,192.3,1,1,1.0
33,7,727.9,129.2,232.10000000000002,116.10000000000002,1,1,1.0
34,3,98.91,0.0,223.35999999999999,60.12,1,1,1.0
34,4,304.97,0.0,398.01,107.46,1,1,1.0
34,5,199.5,56.5,143.10000000000002,68.2,1,1,1.0
34,6,406.8,367.6,450.90000000000003,172.39999999999998,1,1,1.0
34,7,689.3,129.2,253.10000000000002,104.4,1,1,1.0
35,3,99.01,0.0,223.36,60.12,1,1,1.0
35,4,304.87,0.0,398.01,107.46,1,1,1.0
35,5,180.8,51.8,141.89999999999998,70.60000000000001,1,1,1.0
35,6,467.6,395.7,450.9,144.3,1,1,1.0
35,7,648.35,117.5,242.54999999999995,102.1,1,1,1.0
36,3,99.11,0.0,223.36,60.12,1,1,1.0
36,4,304.78,0.0,398.0,107.46,1,1,1.0
36,5,167.9,51.8,134.9,67.10000000000001,1,1,1.0
36,6,542.5,420.3,405.29999999999995,119.69999999999999,1,1,1.0
36,7,614.4,111.6,232.0,99.80000000000001,1,1,1.0
37,3,98.6,0.0,223.35999999999999,60.12,1,1,1.0
37,4,304.68,0.0,397.99999999999994,107.46,1,1,1.0
37,5,153.86,51.8,131.44,63.60000000000001,1,1,1.0
37,6,630.3,447.2,329.70000000000005,92.80000000000001,1,1,1.0
37,7,574.7,106.9,227.19999999999993,95.1,1,1,1.0
38,3,98.09,0.0,223.35999999999999,60.12,1,1,1.0
38,4,304.58,0.0,398.01000000000005,107.46,1,1,1.0
38,5,137.5,48.3,131.39999999999998,62.400000000000006,1,1,1.0
38,6,732.1,479.9,227.89999999999998,60.10000000000002,1,1,1.0
38,7,543.11,92.9,213.18999999999994,98.6,1,1,1.0
39,3,97.58,0.0,223.36,60.12,1,1,1.0
39,4,304.48,0.0,398.01,107.46,1,1,1.0
39,5,126.4,46.3,124.29999999999998,60.400000000000006,1,1,1.0
39,6,843.3,514.3,116.70000000000005,25.700000000000045,1,1,1.0
39,7,508.7,88.9,209.2,95.5,1,1,1.0
40,3,97.07,0.0,223.36,60.12,1,1,1.0
40,4,304.39,0.0,398.0,107.46,1,1,1.0
40,5,114.3,43.3,121.2,59.400000000000006,1,1,1.0
40,7,482.4,80.8,198.10000000000002,93.50000000000001,1,1,1.0
41,3,96.56,0.0,223.36,60.12,1,1,1.0
41,4,304.29,0.0,398.00999999999993,107.46,1,1,1.0
41,5,100.1,43.3,118.20000000000002,56.400000000000006,1,1,1.0
41,7,452.1,75.7,195.0,91.49999999999999,1,1,1.0
42,3,96.05,0.0,223.36,60.12,1,1,1.0
42,4,304.19,0.0,398.01000000000005,107.46,1,1,1.0
42,5,87.0,39.3,116.1,57.400000000000006,1,1,1.0
42,7,421.8,72.6,191.90000000000003,86.5,1,1,1.0
43,3,95.54,0.0,223.35999999999996,60.12,1,1,1.0
43,4,304.1,0.0,398.0,107.46,1,1,1.0
43,5,76.5,37.6,113.5,55.6,1,1,1.0
43,7,397.3,74.3,184.09999999999997,79.60000000000001,1,1,1.0
44,3,95.03,0.0,223.35999999999999,60.12,1,1,1.0
44,4,304.0,0.0,398.0,107.46,1,1,1.0
44,5,62.5,35.0,114.38999999999999,55.599999999999994,1,1,1.0
44,7,371.1,65.6,175.34000000000003,80.4,1,1,1.0
45,3,94.52,0.0,223.36,60.12,1,1,1.0
45,4,303.9,0.0,398.01,107.46,1,1,1.0
45,5,52.9,33.3,107.4,53.8,1,1,1.0
45,7,347.5,60.4,169.22000000000003,81.19999999999999,1,1,1.0
46,3,94.01,0.0,223.36,60.12,1,1,1.0
46,4,303.8,0.0,398.00999999999993,107.46,1,1,1.0
46,5,42.4,33.3,105.69999999999999,52.10000000000001,1,1,1.0
46,7,325.7,58.7,163.10000000000002,77.7,1,1,1.0
47,3,93.5,0.0,223.36,60.12,1,1,1.0
47,4,303.71,0.0,398.00000000000006,107.46,1,1,1.0
47,5,33.6,30.7,101.4,53.8,1,1,1.0
47,7,303.0,54.3,157.8,77.7,1,1,1.0
48,3,92.99,0.0,223.36,60.12,1,1,1.0
48,4,303.71,0.0,398.00000000000006,107.46,1,1,1.0
48,5,24.0,28.1,102.3,51.99999999999999,1,1,1.0
48,7,283.7,52.6,148.3,73.30000000000001,1,1,1.0
49,3,92.48,0.0,223.35999999999996,60.12,1,1,1.0
49,4,303.71,0.0,398.00000000000006,107.46,1,1,1.0
49,5,13.5,26.4,99.7,52.00000000000001,1,1,1.0
49,7,268.8,50.0,144.0,73.3,1,1,1.0
50,3,91.97,0.0,223.35999999999999,60.12,1,1,1.0
50,4,303.71,0.0,398.00000000000006,107.46,1,1,1.0
50,5,3.9,27.3,97.1,48.5,1,1,1.0
50,7,245.2,47.4,144.0,69.80000000000001,1,1,1.0
51,3,91.46,0.0,223.36,60.12,1,1,1.0
51,4,303.71,0.0,398.00000000000006,107.46,1,1,1.0
51,5,0.0,26.4,92.3,47.699999999999996,1,1,1.0
51,7,228.6,44.8,138.79999999999998,68.0,1,1,1.0
52,3,90.95,0.0,223.36,60.12,1,1,1.0
52,4,303.71,0.0,398.00000000000006,107.46,1,1,1.0
52,5,0.0,21.2,79.2,50.3,1,1,1.0
52,7,211.1,42.2,133.6,66.2,1,1,1.0
53,3,90.44,0.0,223.36,60.12,1,1,1.0
53,4,303.71,0.0,398.00000000000006,107.46,1,1,1.0
53,5,0.0,21.2,68.7,48.599999999999994,1,1,1.0
53,7,196.2,40.5,125.80000000000001,67.9,1,1,1.0
54,3,89.93,0.0,223.36,60.12,1,1,1.0
54,4,303.71,0.0,398.00000000000006,107.46,1,1,1.0
54,5,0.0,21.2,62.6,46.89999999999999,1,1,1.0
54,7,179.6,38.8,122.29999999999998,64.4,1,1,1.0
55,3,89.42,0.0,223.35999999999996,60.12,1,1,1.0
55,4,303.71,0.0,398.00000000000006,107.46,1,1,1.0
55,5,0.0,21.2,52.1,44.3,1,1,1.0
55,7,165.6,37.9,122.29999999999998,61.800000000000004,1,1,1.0
56,3,88.91,0.0,223.35999999999999,60.12,1,1,1.0
56,4,303.71,0.0,398.00000000000006,107.46,1,1,1.0
56,5,0.0,19.5,43.4,46.0,1,1,1.0
56,7,151.6,35.3,121.4,60.900000000000006,1,1,1.0
57,3,88.4,0.0,223.35999999999999,60.12,1,1,1.0
57,4,303.71,0.0,398.00000000000006,107.46,1,1,1.0
57,5,0.0,19.5,33.0,46.0,1,1,1.0
57,7,139.4,33.6,113.5,60.9,1,1,1.0
58,3,87.89,0.0,223.36,60.12,1,1,1.0
58,4,303.71,0.0,398.00000000000006,107.46,1,1,1.0
58,5,0.0,19.5,25.1,39.0,1,1,1.0
58,7,123.7,31.9,112.58999999999999,59.9,1,1,1.0
59,3,87.38,0.0,223.36,60.12,1,1,1.0
59,4,303.71,0.0,398.00000000000006,107.46,1,1,1.0
59,5,0.0,19.5,15.5,39.0,1,1,1.0
59,7,113.2,30.2,108.2,59.0,1,1,1.0
60,3,86.88,0.0,223.36,60.12,1,1,1.0
60,4,303.71,0.0,398.00000000000006,107.46,1,1,1.0
60,5,0.0,19.5,8.5,39.0,1,1,1.0
60,7,101.0,30.2,102.9,57.3,1,1,1.0
